,season,seasonNumber,series,episode,challengeType,outcomeType,challengeDescription,shopTime,shopBudget,prepTime,cookTime,productPlacement,advantage,lastChanceKitchenWinnerEnters,restaurantWarWinner,restaurantWarEliminated,didJudgesVisitWinningTeamFirst
79,Houston,19.0,US,2.0,Elimination,Team,"The chefs were divided into two teams: the blue ""Wildcats"" and the red ""Cougars"". Each team was coached by a Top Chef alumni, with Dawn Burrell leading the Wildcats and Top Chef: Los Angeles finalist/Top Chef: Charleston contestant Sam Talbot leading the Cougars. The teams competed in seven head-to-head battles for a Friday Night Lights football-themed challenge at the Tomball ISD Stadium. The dishes, which were required to be heavy in carbohydrates, were presented to the judging panel, consisting of Padma Lakshmi, Tom Colicchio, Gail Simmons, Top Chef: Seattle runner-up/Top Chef: Charleston winner Brooke Williamson, and chef Chris Shepherd. Each judge voted for their favorite dish in each head-to-head battle. One vote netted the team five yards, with a maximum of 25 yards available per round. The objective of the game was to score 100 yards to cross the football field from one end zone to the other, thus scoring a touchdown and securing victory. If a team was unable to score a touchdown by the end of seven rounds, then chefs from either team were eligible to win or be eliminated.",,,,,Tomball ISD Stadium,,,,,
80,Houston,19.0,US,3.0,Elimination,Individual,"The chefs were challenged to create street food dishes inspired by Asian flavors. The dishes were served to 100 guests at an Asian night market held at the POST Houston cultural center. The contestants were randomly assigned cuisines for inspiration, which included Vietnamese, Indian, Chinese, Filipino, and Japanese. Despite sharing cuisines, the chefs competed individually. ",,,,,POST Houston Cultural Center,,,,,
81,Houston,19.0,US,4.0,Quickfire,Individual,The chefs created biscuit dishes from scratch,,,,,,"Advantage in Elimination challenge: choose partner first, 30 minutes cooking time extra",,,,
82,Houston,19.0,US,4.0,Elimination,Team,"The chefs, working in pairs, had to make two dishes that looked exactly the same, but tasted completely different. As the winner of the Quickfire Challenge, Jackson was able to choose his partner first. His team also earned 30 extra minutes of cooking time. Both members of the losing team were eliminated",,,,,,,,,,
83,Houston,19.0,US,5.0,Quickfire,Individual,The chefs made dishes using Texas toast,,,,,,Immunity,,,,
84,Houston,19.0,US,5.0,Elimination,Individual,"The chefs were asked to create innovative dishes highlighting smoked brisket. Upon meeting at J-Bar-M Barbecue, the contestants trimmed and seasoned their brisket before placing it in the restaurant's smoker for 12 hours. ",,,,,J-Bar-M Barbecue,,,,,
85,Houston,19.0,US,6.0,Quickfire,Team,"To start, half of the chefs were instructed to grab a salty ingredient, while the other half grabbed a sweet ingredient. The full nature of the challenge was then revealed, which required the chefs to pair up to make sweet and salty desserts for a Talenti gelato-sponsored challenge. ",,,,,Talenti,Immunity,Ashleigh S.,,,
86,Houston,19.0,US,6.0,Elimination,Individual,"The chefs were tasked with creating dishes that honored the lives of five trailblazing Texas women: Ann Richards, Babe Didrikson Zaharias, Barbara Jordan, Bessie Coleman, and Selena. Despite sharing the same pioneers for inspiration, the chefs competed individually. The dishes were served to a table of prominent guest diners, including Suzette Quintanilla, Sheryl Swoopes, Lori Choi, Lauren Anderson, and Cecile Richards.",,,,,,,,,,
87,Houston,19.0,US,7.0,Quickfire,Individual,"The chefs were randomly assigned one of three swallows, a starchy and dough-like Nigerian staple food: amala (green plantains), eba (cassava), and iyan (pounded yams). After sampling the swallows with some accompanying Nigerian soups and stews, such as egusi soup, efo riro, and seafood okra soup, the chefs were asked to cook their own dish to compliment their swallow",,,,,,Immunity,,,,
88,Houston,19.0,US,7.0,Elimination,Team,"The chefs, split into three teams, created dinosaur-themed progressive menus for a Jurassic World Dominion-sponsored challenge. Each team received dossiers on the Mosasaurus, Quetzalcoatlus, and Velociraptor, which served as inspiration for their courses. The dinner was held at the Houston Museum of Natural Science. The winning team received a VIP trip to the world premiere of Jurassic World Dominion.",,,,,"Jurassic World Dominion, Houston Museum of Natural Science",,,,,
89,Houston,19.0,US,8.0,Elimination,Team,"Restaurant Wars. The chefs, separated into two teams, competed in Restaurant Wars. In addition to the returning VIP chef's table concept from the previous season, the teams went back to serving dining rooms full of guests. The restaurants were set up inside the POST Houston cultural center and featured open kitchens, allowing the judges and diners to watch the contestants cook during service. The teams had no restrictions on the number of dishes and courses needed to be served.",,,,,POST Houston Cultural Center,,,Executive chef,Front of House,Not sure
90,Houston,19.0,US,9.0,Quickfire,Individual,"The chefs were randomly assigned a box containing produce of the same color. The available colors were red, orange, yellow, green, purple, black, and white. They then had to use their ingredients to create a monochromatic vegetarian dish.",,,,,,Immunity,,,,
91,Houston,19.0,US,9.0,Elimination,Individual,"The chefs catered a block party fundraiser held at the Bethel Baptist Church in honor of Juneteenth's Texas roots and the establishment of the freedmen's town located in Houston's Fourth Ward. The contestants had to contribute dishes that spoke from their hearts and souls, in reference to soul food. All proceeds from the fundraiser went towards the Houston Freedmen's Town Conservancy.",,,,,Houston Freedmen's Town Conservancy,,,,,
92,Houston,19.0,US,10.0,Quickfire,Individual,"The chefs visited the Houston Farmer's Market, where they were tasked with putting their own spin on fajitas for a Chipotle Mexican Grill-sponsored challenge.",,,,,Chipotle Mexican Grill,,,,,
93,Houston,19.0,US,10.0,Elimination,Individual,"After touring the Space Center Houston, the chefs prepared dishes that could feed astronauts in space. The dishes were required to follow NASA guidelines on food consumption in a micro-g environment, such as limiting ingredients that could potentially create crumbs or free-floating liquids.",,,,,Space Center Houston,,,,,
94,Houston,19.0,US,11.0,Quickfire,Individual,The chefs traveled to Galveston Island and created two-tier seafood towers at the beach. Each tower needed to include a hot dish and a cold dish.,,,,,,Advantage in Elimination challenge: extra 30 minutes cooking time,Sarah W.,,,
95,Houston,19.0,US,11.0,Elimination,Individual,The chefs served family-style dishes catering to their own family members' tastes at a beachside vacation home for a Vrbo-sponsored challenge. ,,,,,Vrbo,,,,,
96,Houston,19.0,US,12.0,Elimination,Individual,"The chefs went fishing off the Gulf of Mexico with Tom Colicchio and Dawn Burrell. They then had to make two different preparations using the fish they caught, to be served at the Bludorn Restaurant. The contestants were provided US$200 each to buy additional ingredients for their dishes. However, if they failed to catch anything, they would have to use their remaining budget to purchase fish from the market. ",,,,,Bludorn Restaurant,,,,,
97,Houston,19.0,US,13.0,Quickfire,Individual,"The chefs were moved to Tucson, Arizona, for the final rounds of the competition. After meeting at El Charro Cafe, the oldest family-run Mexican restaurant in the United States, the contestants were asked to create a dish featuring carne seca. ",,,,,El Charro Cafe,Advantage in Elimination challenge: extra 30 minutes cooking time,,,,
98,Houston,19.0,US,13.0,Elimination,Individual,"The chefs had to make one savory dish and one sweet dish highlighting cactus and chiltepin. Prior to cooking, the chefs met with Top Chef: Portland contestant Maria Mazon at the Mission Garden to gather ingredients. ",,,,,,,,,,
99,Houston,19.0,US,14.0,Elimination,Individual,"The chefs were responsible for cooking the best four-course progressive meals of their lives. Each finalist was able to select a previously eliminated competitor to act as their sous chef; Buddha chose Jackson, Evelyn chose Jo, and Sarah chose Robert. The meals were served at the Tanque Verde Ranch to the regular judging panel, guest judges Stephanie Izard and Eric Ripert, as well as several guest diners, including Kristen Kish, Hunter Lewis, Top Chef: Boston runner-up/Top Chef: All-Stars L.A. finalist Gregory Gourdet, Top Chef: Texas contestant Edward Lee, chefs Janos Wilder and Alexander Smalls, and restaurateur Bricia Lopez.",,,,,,,,,,
100,San Francisco,1.0,US,1.0,Quickfire,Individual,"The chefs had to survive working the line at chef Hubert Keller's restaurant, Fleur de Lys, for 30 minutes. ",,,,30.0,Fleur de Lys,Immunity,,,,
101,San Francisco,1.0,US,1.0,Elimination,Individual,The chefs had to prepare a signature dish to be served to the judges and the other Top Chef contestants. Draw knives to determine which group you'd cook in.,60.0,30.0,,180.0,Kenmore,,,,,
102,San Francisco,1.0,US,2.0,Quickfire,Individual,The chefs chose from a large selection of fruit to prepare a plate judged solely on presentation.,,,,30.0,,Immunity,,,,
103,San Francisco,1.0,US,2.0,Elimination,Individual,"The chefs had to make a sexy dessert for a fetish party at Madame. S, a sex boutique in San Francisco, for 50 guests, including drag queen RuPaul.",60.0,50.0,180.0,240.0,Madame S./Mr. S,,,,,
104,San Francisco,1.0,US,3.0,Quickfire,Individual,The chefs were given one hour to prepare octopus. ,,,,60.0,,Immunity,Andrea B.,,,
105,San Francisco,1.0,US,3.0,Elimination,Team,"Working in two teams, the chefs prepared monkfish for a group of children at the Boys & Girls Club, who would rate the food. You must design a meal around monkfish.  Draw knives to determine teams.",30.0,150.0,,120.0,"Boys & Girls Club, Spring",,,,,
106,San Francisco,1.0,US,4.0,Quickfire,Individual,The chefs created dishes in 30 minutes using $20 worth of ingredients from a gas station store.,30.0,20.0,,30.0,,Immunity,,,,
107,San Francisco,1.0,US,4.0,Elimination,Individual,"Each chef created a gourmet entree that could be reheated in a microwave. They then presented their dishes to a group of women from the Junior League of Oakland-East Bay, who would rate their meals.",50.0,60.0,,90.0,Junior League of Oakland-East Bay,,,,,
108,San Francisco,1.0,US,5.0,Quickfire,Individual,"The chefs competed in a blindfolded taste test, where they were given five minutes to identify as many ingredients as possible. Draw knives to determine order.",,,,5.0,,Immunity,,,,
